Long(deg)	Lat(deg)	MONTH	DAY	YEAR	DATE	Pieces/KM2
-78.67	26.27	01	07	1993	1993-01-07	0
-79.13	26.17	02	10	1993	1993-02-10	0
-79.13	26.17	02	10	1993	1993-02-10	0
-78.57	26.25	02	10	1993	1993-02-10	0
-78.18	25.85	02	10	1993	1993-02-10	0
-78.18	25.85	02	10	1993	1993-02-10	0
-76.75	25.92	02	11	1993	1993-02-11	7559
-76.75	25.92	02	11	1993	1993-02-11	24298
-75.22	26.13	02	12	1993	1993-02-12	15119
-75.22	26.13	02	12	1993	1993-02-12	1620
-72.43	24.43	02	14	1993	1993-02-14	3240
-72.43	24.43	02	14	1993	1993-02-14	1080
-72.07	22.90	02	15	1993	1993-02-15	540
-72.07	22.90	02	15	1993	1993-02-15	540
-72.87	21.10	02	16	1993	1993-02-16	0
-72.87	21.10	02	16	1993	1993-02-16	0
-75.43	18.75	02	18	1993	1993-02-18	540
-75.43	18.75	02	18	1993	1993-02-18	1080
-74.97	15.90	02	20	1993	1993-02-20	0
-74.97	15.90	02	20	1993	1993-02-20	0
-75.92	10.53	02	28	1993	1993-02-28	0
-75.92	10.53	02	28	1993	1993-02-28	0
-77.68	11.95	03	01	1993	1993-03-01	0
-77.68	11.95	03	01	1993	1993-03-01	540
-78.37	12.48	03	02	1993	1993-03-02	0
-78.37	12.48	03	02	1993	1993-03-02	0
-78.90	13.92	03	03	1993	1993-03-03	0
-78.90	13.92	03	03	1993	1993-03-03	0
-78.98	15.57	03	04	1993	1993-03-04	0
-78.98	15.57	03	04	1993	1993-03-04	0
-79.50	16.10	03	05	1993	1993-03-05	1620
-80.42	17.65	03	06	1993	1993-03-06	1080
-80.42	17.65	03	06	1993	1993-03-06	0
-79.28	26.23	03	29	1993	1993-03-29	0
-79.28	26.17	03	29	1993	1993-03-29	0
-78.47	26.20	03	30	1993	1993-03-30	3086
-78.47	26.20	03	30	1993	1993-03-30	2160
-77.85	25.98	03	30	1993	1993-03-30	0
-77.85	25.98	03	30	1993	1993-03-30	0
-77.58	25.60	03	31	1993	1993-03-31	0
-77.58	25.60	03	31	1993	1993-03-31	0
-77.55	25.38	04	01	1993	1993-04-01	4860
-77.55	25.38	04	01	1993	1993-04-01	0
-76.42	25.65	04	01	1993	1993-04-01	4860
-76.42	25.65	04	01	1993	1993-04-01	2699
-76.10	25.90	04	02	1993	1993-04-02	0
-76.10	25.90	04	02	1993	1993-04-02	953
-76.12	25.53	04	03	1993	1993-04-03	540
-76.12	25.53	04	03	1993	1993-04-03	0
-79.73	25.97	04	22	1993	1993-04-22	0
-79.73	25.97	04	23	1993	1993-04-23	540
-78.70	26.45	05	06	1993	1993-05-06	3240
-78.37	26.30	05	07	1993	1993-05-07	540
-78.37	26.30	05	07	1993	1993-05-07	1543
-78.25	26.20	05	07	1993	1993-05-07	3411
-78.25	26.20	05	07	1993	1993-05-07	4320
-77.65	25.95	05	08	1993	1993-05-08	0
-77.65	25.95	05	08	1993	1993-05-08	0
-76.28	25.42	05	09	1993	1993-05-09	11339
-76.28	25.42	05	09	1993	1993-05-09	20764
-75.08	23.78	05	13	1993	1993-05-13	59589
-75.08	23.78	05	13	1993	1993-05-13	112311
-74.68	24.00	05	14	1993	1993-05-14	0
-74.68	24.00	05	14	1993	1993-05-14	2315
-74.63	24.17	05	14	1993	1993-05-14	1350
-74.63	24.17	05	14	1993	1993-05-14	17819
-74.28	24.75	05	15	1993	1993-05-15	3780
-74.28	24.75	05	15	1993	1993-05-15	5940
-73.60	25.25	05	15	1993	1993-05-15	3494
-73.60	25.25	05	15	1993	1993-05-15	22920
-72.87	25.83	05	16	1993	1993-05-16	44595
-72.87	25.83	05	16	1993	1993-05-16	64815
-72.50	26.17	05	16	1993	1993-05-16	14855
-72.50	26.17	05	16	1993	1993-05-16	45896
-72.55	23.23	05	16	1993	1993-05-16	9823
-72.55	23.23	05	16	1993	1993-05-16	20996
-72.53	26.50	05	17	1993	1993-05-17	28817
-72.53	26.50	05	17	1993	1993-05-17	19310
-71.95	26.87	05	18	1993	1993-05-18	8778
-71.95	26.87	05	18	1993	1993-05-18	21598
-71.08	27.47	05	18	1993	1993-05-18	88553
-71.08	27.47	05	18	1993	1993-05-18	26510
-70.37	28.08	05	19	1993	1993-05-19	38337
-70.37	28.08	05	19	1993	1993-05-19	43737
-69.71	40.16	06	23	1993	1993-06-23	540
-68.79	41.30	06	25	1993	1993-06-25	2160
-70.93	41.18	08	08	1993	1993-08-08	2700
-70.62	40.77	08	08	1993	1993-08-08	1080
-71.12	40.43	08	09	1993	1993-08-09	0
-71.15	39.93	08	09	1993	1993-08-09	540
-70.60	39.40	08	10	1993	1993-08-10	0
-70.68	39.45	08	10	1993	1993-08-10	540
-70.45	40.98	08	23	1993	1993-08-23	2880
-68.97	40.08	08	24	1993	1993-08-24	0
-69.19	40.88	08	25	1993	1993-08-25	1080
-70.85	41.40	10	15	1993	1993-10-15	0
-71.00	40.62	10	16	1993	1993-10-16	0
-71.00	40.63	10	16	1993	1993-10-16	0
-70.42	39.67	10	17	1993	1993-10-17	1080
-70.42	39.67	10	17	1993	1993-10-17	0
-69.30	38.18	10	18	1993	1993-10-18	600
-69.30	38.18	10	18	1993	1993-10-18	0
-67.90	37.80	10	19	1993	1993-10-19	0
-67.90	37.80	10	19	1993	1993-10-19	3600
-65.38	36.22	10	21	1993	1993-10-21	9821
-65.38	36.22	10	21	1993	1993-10-21	7855
-65.20	34.60	10	22	1993	1993-10-22	24478
-65.20	34.60	10	22	1993	1993-10-22	48583
-62.07	32.68	10	23	1993	1993-10-23	14401
-62.07	32.68	10	23	1993	1993-10-23	30603
-60.55	30.43	10	25	1993	1993-10-25	15302
-60.55	30.43	10	25	1993	1993-10-25	8639
-60.18	27.92	10	26	1993	1993-10-26	21058
-60.18	27.92	10	27	1993	1993-10-27	5940
-57.82	25.40	10	28	1993	1993-10-28	3240
-57.82	25.40	10	28	1993	1993-10-28	540
-58.00	22.28	10	30	1993	1993-10-30	24838
-58.00	22.28	10	30	1993	1993-10-30	21598
-59.93	17.32	11	02	1993	1993-11-02	0
-59.93	17.32	11	02	1993	1993-11-02	0
-60.00	16.98	11	02	1993	1993-11-02	0
-60.00	16.98	11	02	1993	1993-11-02	540
-60.78	14.10	11	04	1993	1993-11-04	0
-60.78	14.10	11	04	1993	1993-11-04	0
-61.08	14.03	11	05	1993	1993-11-05	1620
-61.08	14.03	11	06	1993	1993-11-06	0
-61.07	13.85	11	09	1993	1993-11-09	0
-61.07	13.85	11	09	1993	1993-11-09	0
-61.07	13.85	11	09	1993	1993-11-09	7019
-61.07	13.85	11	09	1993	1993-11-09	0
-63.38	17.38	12	04	1993	1993-12-04	0
-62.88	16.33	12	05	1993	1993-12-05	0
-62.90	15.98	12	05	1993	1993-12-05	0
-62.15	15.33	12	06	1993	1993-12-06	1620
-62.15	15.33	12	06	1993	1993-12-06	1800
-61.10	13.15	12	08	1993	1993-12-08	0
-61.12	13.13	12	08	1993	1993-12-08	0
-61.38	11.80	12	09	1993	1993-12-09	0
-61.38	11.80	12	09	1993	1993-12-09	0
-62.00	12.08	12	10	1993	1993-12-10	0
-61.72	12.78	12	14	1993	1993-12-14	0
-61.72	12.78	12	14	1993	1993-12-14	540
-61.73	13.45	12	18	1993	1993-12-18	0
-61.73	13.45	12	18	1993	1993-12-18	0
-62.08	14.45	12	15	1993	1993-12-15	0
-62.08	14.42	12	15	1993	1993-12-15	0
-62.10	15.37	12	15	1993	1993-12-15	9604
-62.10	15.35	12	15	1993	1993-12-15	7559
-62.37	16.03	12	16	1993	1993-12-16	540
-62.37	16.03	12	16	1993	1993-12-16	0
-62.83	16.38	12	16	1993	1993-12-16	0
-62.83	16.38	12	16	1993	1993-12-16	0
-65.30	17.42	12	18	1993	1993-12-18	0
-65.30	17.42	12	18	1993	1993-12-18	0
-66.22	17.45	12	18	1993	1993-12-18	0
-66.22	17.42	12	18	1993	1993-12-18	0
-66.90	17.72	12	19	1993	1993-12-19	772
-66.90	17.72	12	19	1993	1993-12-19	0
-67.82	18.47	12	20	1993	1993-12-20	0
-67.82	18.47	12	20	1993	1993-12-20	0
-70.37	19.98	12	22	1993	1993-12-22	0
-70.37	19.98	12	22	1993	1993-12-22	6486
-72.72	21.28	12	29	1993	1993-12-29	0
-72.72	21.28	12	29	1993	1993-12-29	0
-74.55	22.68	12	31	1993	1993-12-31	0
-75.93	24.43	01	02	1994	1994-01-02	0
-76.47	25.85	01	03	1994	1994-01-03	0
-78.88	27.50	02	09	1994	1994-02-09	0
-78.88	27.50	02	09	1994	1994-02-09	0
-78.30	27.35	02	09	1994	1994-02-09	2703
-77.65	27.25	02	10	1994	1994-02-10	8639
-72.90	27.45	02	13	1994	1994-02-13	9179
-71.58	22.85	02	17	1994	1994-02-17	0
-72.63	21.45	02	18	1994	1994-02-18	0
-76.65	18.70	02	22	1994	1994-02-22	19438
-77.45	18.72	02	22	1994	1994-02-22	1080
-79.45	17.58	02	28	1994	1994-02-28	2160
-81.83	17.22	03	02	1994	1994-03-02	0
-85.10	16.40	03	05	1994	1994-03-05	0
-79.78	26.00	03	25	1994	1994-03-25	0
-79.78	26.00	03	25	1994	1994-03-25	0
-79.03	26.27	03	26	1994	1994-03-26	1080
-79.03	26.27	03	26	1994	1994-03-26	0
-75.68	26.00	03	29	1994	1994-03-29	6479
-75.73	25.97	03	29	1994	1994-03-29	24298
-73.37	25.85	03	30	1994	1994-03-30	2700
-73.38	25.83	03	30	1994	1994-03-30	540
-73.25	25.62	03	31	1994	1994-03-31	2024
-73.27	25.60	03	31	1994	1994-03-31	3756
-72.90	24.27	04	02	1994	1994-04-02	4860
-72.92	24.23	04	02	1994	1994-04-02	1080
-73.20	22.97	04	02	1994	1994-04-02	0
-73.20	22.97	04	02	1994	1994-04-02	540
-74.93	19.08	04	06	1994	1994-04-06	0
-74.93	19.00	04	06	1994	1994-04-06	0
-76.10	17.52	04	10	1994	1994-04-10	5940
-76.10	17.47	04	10	1994	1994-04-10	3780
-76.40	17.07	04	11	1994	1994-04-11	1080
-76.40	17.03	04	11	1994	1994-04-11	1620
-78.20	17.03	04	12	1994	1994-04-12	1620
-78.22	17.02	04	12	1994	1994-04-12	540
-81.50	16.83	04	15	1994	1994-04-15	0
-81.52	16.83	04	15	1994	1994-04-15	0
-82.65	16.97	04	15	1994	1994-04-15	0
-83.53	16.68	04	16	1994	1994-04-16	0
-83.53	16.68	04	16	1994	1994-04-16	1080
-84.95	16.57	04	17	1994	1994-04-17	0
-84.95	16.57	04	17	1994	1994-04-17	0
-78.07	26.02	05	09	1994	1994-05-09	1080
-78.07	26.02	05	09	1994	1994-05-09	0
-76.98	25.62	05	10	1994	1994-05-10	0
-76.98	25.62	05	10	1994	1994-05-10	0
-75.47	26.15	05	11	1994	1994-05-11	3240
-75.47	26.15	05	11	1994	1994-05-11	0
-72.38	27.80	05	12	1994	1994-05-12	28340
-72.03	28.08	05	13	1994	1994-05-13	3600
-72.03	28.08	05	13	1994	1994-05-13	29306
-70.32	28.97	05	14	1994	1994-05-14	5940
-70.32	28.97	05	14	1994	1994-05-14	32397
-68.90	29.13	05	15	1994	1994-05-15	2347
-68.90	29.13	05	15	1994	1994-05-15	0
-68.43	30.20	05	15	1994	1994-05-15	8099
-68.43	30.20	05	16	1994	1994-05-16	7651
-67.12	31.28	05	17	1994	1994-05-17	5400
-67.12	31.28	05	17	1994	1994-05-17	675
-65.38	33.72	05	23	1994	1994-05-23	11251
-65.38	33.72	05	23	1994	1994-05-23	14237
-65.87	35.40	05	24	1994	1994-05-24	19978
-65.87	35.40	05	24	1994	1994-05-24	16199
-65.43	36.82	05	25	1994	1994-05-25	540
-65.43	36.82	05	25	1994	1994-05-25	0
-65.82	41.62	05	27	1994	1994-05-27	1080
-65.82	41.62	05	27	1994	1994-05-27	0
-66.58	43.73	06	05	1994	1994-06-05	1440
-66.58	43.73	06	05	1994	1994-06-05	1620
-70.12	40.80	07	07	1994	1994-07-07	0
-69.33	40.53	07	07	1994	1994-07-07	1200
-68.95	41.22	07	08	1994	1994-07-08	0
-68.35	41.33	07	09	1994	1994-07-09	675
-66.85	41.33	07	10	1994	1994-07-10	4860
-65.95	41.02	07	11	1994	1994-07-11	0
-65.38	41.07	07	11	1994	1994-07-11	540
-64.72	41.35	07	12	1994	1994-07-12	0
-64.00	41.73	07	12	1994	1994-07-12	1080
-63.78	41.80	07	13	1994	1994-07-13	0
-62.60	41.72	07	13	1994	1994-07-13	0
-61.08	42.38	07	14	1994	1994-07-14	540
-60.60	44.07	07	17	1994	1994-07-17	14039
-61.48	44.12	07	18	1994	1994-07-18	900
-66.93	44.28	07	26	1994	1994-07-26	10811
-70.88	41.00	08	06	1994	1994-08-06	0
-70.52	40.67	08	07	1994	1994-08-07	0
-70.52	40.67	08	07	1994	1994-08-07	0
-70.08	40.10	08	07	1994	1994-08-07	0
-70.08	40.10	08	07	1994	1994-08-07	0
-69.48	39.35	08	08	1994	1994-08-08	0
-69.48	39.35	08	08	1994	1994-08-08	0
-69.37	39.22	08	09	1994	1994-08-09	0
-69.37	39.22	08	09	1994	1994-08-09	0
-68.58	41.03	08	11	1994	1994-08-11	540
-68.58	41.03	08	11	1994	1994-08-11	540
-69.35	43.57	09	25	1994	1994-09-25	540
-68.32	43.40	09	25	1994	1994-09-25	540
-67.92	43.43	09	26	1994	1994-09-26	1080
-67.37	43.88	09	26	1994	1994-09-26	1620
-67.08	44.08	09	27	1994	1994-09-27	0
-67.22	43.75	09	27	1994	1994-09-27	0
-70.90	41.23	10	14	1994	1994-10-14	0
-64.03	33.38	10	18	1994	1994-10-18	540
-64.33	32.73	10	19	1994	1994-10-19	9719
-64.62	32.12	10	19	1994	1994-10-19	10799
-64.77	31.58	10	20	1994	1994-10-20	0
-64.93	30.53	10	21	1994	1994-10-21	2700
-64.90	30.27	10	21	1994	1994-10-21	19978
-64.53	30.05	10	22	1994	1994-10-22	2700
-64.12	29.95	10	22	1994	1994-10-22	6479
-63.40	29.42	10	23	1994	1994-10-23	0
-63.08	29.20	10	24	1994	1994-10-24	8099
-62.35	27.58	10	25	1994	1994-10-25	5940
-62.37	27.27	10	25	1994	1994-10-25	8639
-61.78	26.75	10	26	1994	1994-10-26	2700
-61.23	26.62	10	26	1994	1994-10-26	2700
-60.70	26.53	10	27	1994	1994-10-27	3780
-59.72	25.97	10	28	1994	1994-10-28	0
-59.17	25.73	10	28	1994	1994-10-28	0
-58.73	25.02	10	29	1994	1994-10-29	0
-58.55	22.70	10	30	1994	1994-10-30	1080
-58.73	22.07	10	31	1994	1994-10-31	0
-58.90	21.05	10	31	1994	1994-10-31	1800
-59.07	19.88	10	31	1994	1994-10-31	4860
-59.12	18.97	11	01	1994	1994-11-01	3733
-59.33	18.48	11	02	1994	1994-11-02	0
-59.47	16.20	11	03	1994	1994-11-03	0
-59.57	15.03	11	04	1994	1994-11-04	0
-60.00	13.10	11	05	1994	1994-11-05	0
-61.87	12.02	11	07	1994	1994-11-07	0
-61.38	11.98	11	06	1994	1994-11-06	0
-61.83	11.90	11	06	1994	1994-11-06	0
-64.95	17.68	12	01	1994	1994-12-01	540
-64.95	17.68	12	01	1994	1994-12-01	0
-64.78	17.02	12	01	1994	1994-12-01	0
-64.78	17.02	12	01	1994	1994-12-01	1620
-64.70	16.62	12	02	1994	1994-12-02	0
-64.70	16.62	12	02	1994	1994-12-02	540
-64.55	15.90	12	02	1994	1994-12-02	0
-64.55	15.90	12	02	1994	1994-12-02	0
-64.43	15.28	12	03	1994	1994-12-03	0
-64.43	15.28	12	03	1994	1994-12-03	1080
-64.13	15.62	12	03	1994	1994-12-03	0
-63.42	14.03	12	05	1994	1994-12-05	0
-63.42	14.03	12	05	1994	1994-12-05	540
-63.22	13.47	12	05	1994	1994-12-05	0
-63.22	13.47	12	05	1994	1994-12-05	0
-62.22	12.12	12	06	1994	1994-12-06	540
-62.22	12.12	12	06	1994	1994-12-06	0
-61.82	12.18	12	07	1994	1994-12-07	0
-61.82	12.18	12	07	1994	1994-12-07	540
-61.85	12.57	12	07	1994	1994-12-07	0
-61.85	12.57	12	07	1994	1994-12-07	0
-61.45	13.02	12	08	1994	1994-12-08	0
-61.45	13.02	12	08	1994	1994-12-08	540
-61.32	13.20	12	08	1994	1994-12-08	0
-61.32	13.20	12	08	1994	1994-12-08	0
-61.93	12.42	12	11	1994	1994-12-11	0
-61.93	12.42	12	11	1994	1994-12-11	0
-61.98	12.07	12	16	1994	1994-12-16	0
-61.98	12.07	12	16	1994	1994-12-16	0
-62.77	12.58	12	16	1994	1994-12-16	0
-62.77	12.58	12	16	1994	1994-12-16	0
-65.93	13.90	12	18	1994	1994-12-18	0
-65.93	13.90	12	18	1994	1994-12-18	0
-66.37	14.17	12	18	1994	1994-12-18	1296
-66.37	14.17	12	18	1994	1994-12-18	2700
-68.88	16.17	12	19	1994	1994-12-19	0
-70.03	16.58	12	20	1994	1994-12-20	1620
-70.03	16.58	12	20	1994	1994-12-20	5940
-73.63	16.98	12	22	1994	1994-12-22	0
-73.63	16.98	12	22	1994	1994-12-22	540
-76.53	17.15	12	23	1994	1994-12-23	0
-76.53	17.15	12	23	1994	1994-12-23	0
-78.12	17.13	12	25	1994	1994-12-25	982
-80.18	24.55	01	17	1995	1995-01-17	3780
-80.18	24.55	01	17	1995	1995-01-17	0
-78.88	26.18	01	27	1995	1995-01-27	7019
-78.88	26.18	01	27	1995	1995-01-27	0
-78.20	26.22	01	28	1995	1995-01-28	0
-78.20	26.22	01	28	1995	1995-01-28	0
-78.55	26.33	01	29	1995	1995-01-29	1080
-77.03	24.10	03	27	1995	1995-03-27	540
-81.20	24.10	03	27	1995	1995-03-27	540
-79.91	25.04	03	28	1995	1995-03-28	2700
-79.91	25.04	03	28	1995	1995-03-28	4320
-79.36	25.75	03	30	1995	1995-03-30	0
-79.36	25.75	03	30	1995	1995-03-30	0
-77.83	25.89	03	30	1995	1995-03-30	1620
-77.83	25.89	03	30	1995	1995-03-30	540
-76.42	25.79	04	01	1995	1995-04-01	540
-76.42	25.79	04	01	1995	1995-04-01	540
-78.48	26.14	05	07	1995	1995-05-07	5400
-78.48	26.14	05	08	1995	1995-05-08	20966
-77.85	25.92	05	08	1995	1995-05-08	540
-77.85	25.92	05	08	1995	1995-05-08	1440
-77.58	25.90	05	09	1995	1995-05-09	0
-77.58	25.00	05	09	1995	1995-05-09	0
-77.47	25.42	05	09	1995	1995-05-09	0
-77.47	25.42	05	09	1995	1995-05-09	0
-76.93	25.77	05	09	1995	1995-05-09	675
-75.43	24.95	05	13	1995	1995-05-13	43189
-75.43	24.95	05	13	1995	1995-05-13	64155
-74.80	25.67	05	15	1995	1995-05-15	7559
-74.80	25.67	05	15	1995	1995-05-15	4320
-73.99	26.95	05	15	1995	1995-05-15	4320
-73.99	26.95	05	15	1995	1995-05-15	2160
-73.23	26.18	05	15	1995	1995-05-15	2946
-73.23	26.18	05	15	1995	1995-05-15	6479
-72.35	26.37	05	16	1995	1995-05-16	3780
-72.35	26.37	05	16	1995	1995-05-16	14579
-70.87	27.38	05	17	1995	1995-05-17	60957
-70.87	27.38	05	17	1995	1995-05-17	22209
-70.72	27.95	05	18	1995	1995-05-18	5891
-70.72	27.95	05	18	1995	1995-05-18	3858
-70.15	28.27	05	18	1995	1995-05-18	4320
-70.15	28.27	05	18	1995	1995-05-18	45209
-68.85	29.22	05	19	1995	1995-05-19	4320
-68.85	29.22	05	19	1995	1995-05-19	10799
-67.18	30.55	05	20	1995	1995-05-20	47516
-67.18	30.55	05	20	1995	1995-05-20	81790
-64.58	32.77	05	25	1995	1995-05-25	4320
-64.58	32.77	05	25	1995	1995-05-25	9459
-64.57	34.35	05	26	1995	1995-05-26	34173
-64.57	34.35	05	26	1995	1995-05-26	27903
-64.60	34.93	05	26	1995	1995-05-26	96112
-64.60	34.93	05	26	1995	1995-05-26	28549
-64.68	35.27	05	27	1995	1995-05-27	6073
-64.68	35.17	05	27	1995	1995-05-27	30790
-64.67	35.60	05	27	1995	1995-05-27	1080
-64.67	35.60	05	27	1995	1995-05-27	0
-65.80	38.52	05	29	1995	1995-05-29	4387
-66.03	40.25	05	31	1995	1995-05-31	3086
-66.03	40.25	05	31	1995	1995-05-31	1080
-65.95	40.65	05	31	1995	1995-05-31	0
-66.22	42.85	06	03	1995	1995-06-03	2700
-66.22	42.85	06	03	1995	1995-06-03	0
-65.13	43.32	06	03	1995	1995-06-03	1080
-65.13	43.32	06	03	1995	1995-06-03	0
-70.60	40.48	06	24	1995	1995-06-24	4320
-70.60	40.48	06	24	1995	1995-06-24	9179
-70.55	40.25	06	25	1995	1995-06-25	8099
-70.55	40.25	06	25	1995	1995-06-25	6479
-70.28	39.92	06	25	1995	1995-06-25	9719
-70.28	39.92	06	25	1995	1995-06-25	5400
-69.98	39.66	06	26	1995	1995-06-26	4320
-69.98	39.66	06	26	1995	1995-06-26	4320
-69.36	39.11	06	26	1995	1995-06-26	4050
-69.36	39.11	06	26	1995	1995-06-26	4909
-69.29	38.88	06	27	1995	1995-06-27	1200
-69.29	38.88	06	27	1995	1995-06-27	0
-70.72	41.42	07	07	1995	1995-07-07	0
-70.50	42.42	07	08	1995	1995-07-08	0
-69.13	42.32	07	09	1995	1995-07-09	540
-67.57	42.18	07	09	1995	1995-07-09	2700
-66.22	42.10	07	10	1995	1995-07-10	1080
-65.30	42.07	07	10	1995	1995-07-10	0
-64.00	41.82	07	11	1995	1995-07-11	2880
-62.58	42.32	07	11	1995	1995-07-11	2160
-57.73	45.72	07	15	1995	1995-07-15	21598
-56.82	46.38	07	16	1995	1995-07-16	2700
-68.00	43.97	07	26	1995	1995-07-26	9179
-68.08	44.17	07	27	1995	1995-07-27	2160
-68.12	44.25	07	27	1995	1995-07-27	0
-70.43	40.98	10	20	1995	1995-10-20	540
-70.05	40.43	10	20	1995	1995-10-20	0
-70.05	40.43	10	20	1995	1995-10-20	0
-69.73	38.92	10	23	1995	1995-10-23	0
-69.73	38.92	10	23	1995	1995-10-23	3599
-69.57	38.60	10	23	1995	1995-10-23	2700
-69.57	38.60	10	23	1995	1995-10-23	635
-68.85	38.20	10	24	1995	1995-10-24	2699
-68.85	38.20	10	24	1995	1995-10-24	16199
-67.93	37.67	10	24	1995	1995-10-24	3240
-67.93	37.67	10	24	1995	1995-10-24	1080
-67.37	37.62	10	25	1995	1995-10-25	5940
-67.37	37.62	10	25	1995	1995-10-25	2160
-67.80	37.25	10	25	1995	1995-10-25	9359
-67.80	37.25	10	25	1995	1995-10-25	19208
-65.30	36.17	10	26	1995	1995-10-26	5398
-65.30	36.17	10	26	1995	1995-10-26	0
-64.77	35.63	10	27	1995	1995-10-27	8772
-64.77	35.63	10	27	1995	1995-10-27	27594
-64.22	34.98	10	27	1995	1995-10-27	93235
-64.22	34.98	10	27	1995	1995-10-27	26507
-62.88	34.03	10	29	1995	1995-10-29	24691
-62.88	34.03	10	29	1995	1995-10-29	6173
-62.45	34.00	10	29	1995	1995-10-29	83333
-62.45	34.00	10	29	1995	1995-10-29	63272
-60.82	30.40	10	31	1995	1995-10-31	17999
-60.82	30.40	10	31	1995	1995-10-31	6254
-60.52	29.42	10	31	1995	1995-10-31	6479
-60.52	29.42	10	31	1995	1995-10-31	11701
-60.28	28.43	11	01	1995	1995-11-01	5814
-60.28	28.43	11	01	1995	1995-11-01	2160
-59.95	26.20	11	02	1995	1995-11-02	2999
-59.95	26.20	11	02	1995	1995-11-02	29610
-59.98	25.15	11	03	1995	1995-11-03	3240
-59.98	25.15	11	03	1995	1995-11-03	1350
-59.93	24.27	11	03	1995	1995-11-03	0
-59.93	24.27	11	03	1995	1995-11-03	1200
-59.93	23.28	11	04	1995	1995-11-04	3436
-59.93	23.28	11	04	1995	1995-11-04	4447
-60.00	22.60	11	04	1995	1995-11-04	2315
-60.00	22.60	11	04	1995	1995-11-04	491
-59.92	21.75	11	04	1995	1995-11-04	540
-59.92	21.75	11	04	1995	1995-11-04	0
-60.15	18.07	11	06	1995	1995-11-06	0
-60.15	18.07	11	06	1995	1995-11-06	0
-60.20	17.35	11	07	1995	1995-11-07	2160
-60.20	17.35	11	07	1995	1995-11-07	540
-60.28	16.75	11	07	1995	1995-11-07	1137
-60.28	16.75	11	07	1995	1995-11-07	0
-60.37	15.83	11	08	1995	1995-11-08	4500
-60.37	15.83	11	08	1995	1995-11-08	1350
-60.43	14.95	11	09	1995	1995-11-09	0
-60.43	14.95	11	09	1995	1995-11-09	0
-60.15	12.95	11	14	1995	1995-11-14	0
-60.15	12.95	11	14	1995	1995-11-14	0
-60.27	12.15	11	14	1995	1995-11-14	0
-60.27	12.15	11	14	1995	1995-11-14	0
-60.42	11.78	11	14	1995	1995-11-14	0
-60.42	11.78	11	14	1995	1995-11-14	0
-61.33	11.87	11	17	1995	1995-11-17	1799
-61.33	11.87	11	17	1995	1995-11-17	2700
-61.33	11.87	11	17	1995	1995-11-17	772
-61.27	11.70	11	17	1995	1995-11-17	0
-62.63	16.87	11	25	1995	1995-11-25	0
-64.20	18.03	12	06	1995	1995-12-06	2160
-64.18	18.02	12	06	1995	1995-12-06	2160
-63.58	17.67	12	07	1995	1995-12-07	0
-63.58	17.67	12	07	1995	1995-12-07	1080
-63.15	17.42	12	08	1995	1995-12-08	0
-63.13	17.38	12	08	1995	1995-12-08	1080
-61.90	16.10	12	09	1995	1995-12-09	540
-61.90	16.07	12	09	1995	1995-12-09	0
-61.73	12.23	12	12	1995	1995-12-12	2400
-61.73	12.22	12	12	1995	1995-12-12	0
-62.22	11.93	12	14	1995	1995-12-14	0
-62.27	11.92	12	14	1995	1995-12-14	0
-63.10	11.52	12	15	1995	1995-12-15	337
-63.15	11.53	12	15	1995	1995-12-15	0
-64.48	10.65	12	15	1995	1995-12-15	0
-64.52	10.62	12	15	1995	1995-12-15	0
-64.62	10.42	12	16	1995	1995-12-16	5940
-65.27	10.38	12	17	1995	1995-12-17	0
-65.28	10.40	12	17	1995	1995-12-17	0
-67.32	11.52	12	18	1995	1995-12-18	540
-67.35	11.53	12	18	1995	1995-12-18	0
-68.03	11.83	12	19	1995	1995-12-19	0
-68.03	11.87	12	19	1995	1995-12-19	0
-68.68	12.52	12	21	1995	1995-12-21	0
-68.70	12.55	12	21	1995	1995-12-21	0
-69.77	13.75	12	21	1995	1995-12-21	0
-69.78	13.77	12	22	1995	1995-12-22	0
-71.25	14.77	12	22	1995	1995-12-22	7199
-71.28	14.73	12	22	1995	1995-12-22	21598
-72.53	15.35	12	23	1995	1995-12-23	5184
-72.53	15.35	12	24	1995	1995-12-24	8099
-74.08	15.77	12	24	1995	1995-12-24	2348
-74.10	15.78	12	25	1995	1995-12-25	1964
-76.55	16.02	12	26	1995	1995-12-26	1878
-76.53	16.00	12	26	1995	1995-12-26	0
-78.92	16.33	12	27	1995	1995-12-27	0
-79.00	16.35	12	27	1995	1995-12-27	3600
-81.48	16.85	12	28	1995	1995-12-28	0
-81.53	16.88	12	28	1995	1995-12-28	540
-83.95	16.62	12	29	1995	1995-12-29	7559
-85.98	16.15	12	30	1995	1995-12-30	0
-86.02	16.15	12	30	1995	1995-12-30	0
-80.83	24.35	02	08	1996	1996-02-08	1620
-80.32	24.62	02	08	1996	1996-02-08	0
-79.70	25.93	02	09	1996	1996-02-09	5940
-78.68	26.45	02	10	1996	1996-02-10	4320
-77.73	26.10	02	11	1996	1996-02-11	13499
-76.32	25.77	02	12	1996	1996-02-12	4860
-75.67	24.82	02	13	1996	1996-02-13	0
-75.62	24.78	02	13	1996	1996-02-13	14039
-75.65	24.80	02	13	1996	1996-02-13	1080
-75.63	24.78	02	13	1996	1996-02-13	2160
-75.62	24.77	02	14	1996	1996-02-14	5400
