"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type","Cleanup Date","Group Name",Adults,Children,People,Pounds,Miles,"# of bags","Cigarette Butts","Food Wrappers (candy, chips, etc.)","Take Out/Away Containers (Plastic)","Take Out/Away Containers (Foam)","Bottle Caps (Plastic)","Bottle Caps (Metal)","Lids (Plastic)","Straws, Stirrers","Forks, Knives, Spoons","Beverage Bottles (Plastic)","Beverage Bottles (Glass)","Beverage Cans","Grocery Bags (Plastic)","Other Plastic Bags","Paper Bags","Cups, Plates (Paper)","Cups, Plates (Plastic)","Cups, Plates (Foam)","Fishing Buoys, Pots & Traps","Fishing Net & Pieces","Fishing Line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing Gear (Clean Swell)","6-Pack Holders","Other Plastic/Foam Packaging","Other Plastic Bottles (oil, bleach, etc.)","Strapping Bands","Tobacco Packaging/Wrap","Other Packaging (Clean Swell)","Appliances (refrigerators, washers, etc.)",Balloons,"Cigar Tips","Cigarette Lighters","Construction Materials",Fireworks,Tires,Toys,"Other Trash (Clean Swell)",Condoms,Diapers,Syringes,"Tampons/Tampon Applicators","Personal Hygiene (Clean Swell)","Foam Pieces","Glass Pieces","Plastic Pieces","Total Items Collected"
101350,"Marin County, CA, USA","California, USA","United States","38.04042, -122.80179","Land (beach, shoreline and inland)",2019-12-10,"Madison Park Academy-Point Reyes National Seashore Association",18,0,18,8.33,0,0,0,4,0,0,4,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,51,94
101351,"Marin County, CA, USA","California, USA","United States","38.04042, -122.80179","Land (beach, shoreline and inland)",2019-12-10,"Madison Park Academy-Point Reyes National Seashore Association",18,0,18,8.33,0,0,0,4,0,0,4,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,51,94
101352,"Marin County, CA, USA","California, USA","United States","38.04042, -122.80179","Land (beach, shoreline and inland)",2019-12-10,"Madison Park Academy-Point Reyes National Seashore Association",18,0,18,11.42,0,0,0,4,0,0,4,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,51,94
101353,"Alameda County, CA, USA","California, USA","United States","37.765080501978, -122.2744905696","Land (beach, shoreline and inland)",2019-09-21,"Crown Beach, Alameda",43,4,47,250,0.5,0,935,417,36,7,220,154,50,138,42,27,16,23,15,34,25,19,15,7,1,3,2,12,0,1,157,0,40,13,0,0,48,61,3,20,0,2,1,0,1,3,4,2,0,1171,427,1393,5545
101354,"Alameda County, CA, USA","California, USA","United States","37.768430218603, -122.27812145836","Land (beach, shoreline and inland)",2019-09-21,"Alameda Shoreline",10,0,10,20,0.25,0,112,61,129,73,37,64,4,20,7,0,1,6,1,22,1,14,2,0,0,0,0,21,0,0,16,0,9,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,257,48,275,1188
101357,"Santa Barbara County, CA, USA","California, USA","United States","34.40309, -119.7439","Land (beach, shoreline and inland)",2019-12-12,"Explore Ecology-WRC, PCW",21,0,21,1.33,0.2931,0,11,13,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,53,87
101360,"Santa Barbara County, CA, USA","California, USA","United States","34.40325, -119.74318","Land (beach, shoreline and inland)",2019-12-10,"Explore Ecology-FTO, Laguna Blanca, PCW",17,0,17,0.46,0.089,0,5,7,0,0,5,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
101371,"Alameda County, CA, USA","California, USA","United States","37.86591, -122.30579","Land (beach, shoreline and inland)",2019-12-12,"Prospect Sierra",13,0,13,12.52,0.0222,0,12,25,16,15,23,0,1,7,1,28,4,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,6,0,0,252,407
101417,"San Mateo County, CA, USA","California, USA","United States","37.65636, -122.48883","Land (beach, shoreline and inland)",2019-12-13,"Pasifica rockway beach",13,0,13,2.5,0,0,0,2,1,0,3,0,1,2,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,23
101418,"Los Angeles County, CA, USA","California, USA","United States","33.762108114654, -118.16260921644","Land (beach, shoreline and inland)",2019-09-21,"El Dorado Nature Center",6,0,6,26,1.2,4,145,68,8,90,160,65,40,60,11,54,5,0,0,11,0,0,2,40,1,0,0,1,0,0,0,1,1,9,0,0,11,11,10,0,0,0,0,0,0,0,0,1,0,260,33,92,1190
101419,"Los Angeles County, CA, USA","California, USA","United States","33.757980798552, -118.11934728651","Land (beach, shoreline and inland)",2019-09-21,"El Dorado Nature Center",72,13,85,406,1,64,1063,497,76,177,593,144,111,317,53,65,30,21,51,30,39,19,34,53,3,1,0,3,0,0,26,0,15,4,0,0,32,17,5,6,0,0,0,0,0,0,2,7,0,2969,399,2095,8957
101420,"San Mateo County, CA, USA","California, USA","United States","37.65636, -122.48883","Land (beach, shoreline and inland)",2019-12-13,"Pasifica rockway beachgmnnuu I juhh jjjjjjjj  jk j jbjbvbibinbu bB  b    Bj",13,0,13,2.5,0,0,0,2,1,0,3,0,1,2,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,23
101426,"Santa Barbara County, CA, USA","California, USA","United States","34.40325, -119.74318","Land (beach, shoreline and inland)",2019-12-10,"Explore Ecology-FTO, Laguna Blanca, PCW",17,0,17,0.46,0.089,0,5,7,0,0,5,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
101429,"Los Angeles County, CA, USA","California, USA","United States","33.758404878865, -118.14837353254","Land (beach, shoreline and inland)",2019-09-21,"El Dorado Nature Center",31,5,36,265,1,19,123,157,7,26,218,14,27,151,12,7,5,12,9,23,14,29,37,45,1,1,6,0,0,0,20,0,17,3,0,2,17,18,4,3,2,3,0,0,1,1,0,3,0,1290,184,795,3287
101434,"Marin County, CA, USA","California, USA","United States","38.04042, -122.80179","Land (beach, shoreline and inland)",2019-12-10,"Madison Park Academy-Point Reyes National Seashore Association",18,0,18,8.33,0,0,0,4,0,0,4,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,51,94
101435,"Mendocino County, CA, USA","California, USA","United States","39.452586240347, -123.81349724086","Land (beach, shoreline and inland)",2019-09-21,"Mendocino Land Trust",16,2,18,1194.5,1,78,1063,289,72,13,94,51,50,43,40,86,63,49,19,104,20,32,116,14,16,32,108,81,0,1,46,8,29,139,0,0,3,13,11,66,1,2,0,0,0,4,0,7,0,928,136,866,4715
101436,"Santa Barbara County, CA, USA","California, USA","United States","34.402819182356, -119.7434285238","Land (beach, shoreline and inland)",2019-12-13,"Explore Ecology-WRC, City H2O",12,0,12,0.25,0.25,1,8,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,18,61
101437,"Marin County, CA, USA","California, USA","United States","38.04042, -122.80179","Land (beach, shoreline and inland)",2019-12-10,"Madison Park Academy-Point Reyes National Seashore Association",18,0,18,8.33,0,0,0,4,0,0,4,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,51,94
101476,"San Diego County, CA, USA","California, USA","United States","32.76019, -117.25113","Land (beach, shoreline and inland)",2019-12-14,"Great eco services",1,0,1,8.51,0.1748,0,16,5,1,1,1,0,3,3,0,2,6,2,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,4,12,0,0,0,0,3,0,0,11,84
101477,"San Diego County, CA, USA","California, USA","United States","32.75998, -117.2511","Land (beach, shoreline and inland)",2019-12-08,"Great eco services",1,0,1,21.78,0.2132,0,81,16,5,0,21,0,6,8,4,5,6,4,2,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,34,0,2,0,0,0,0,0,12,26,0,0,0,0,2,0,0,84,335
101478,"San Diego County, CA, USA","California, USA","United States","32.76002, -117.25103","Land (beach, shoreline and inland)",2019-12-09,"Great eco services",1,0,1,8.18,0.2009,0,59,13,5,1,8,0,5,6,4,7,1,4,2,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,24,0,1,0,0,0,0,0,2,13,0,0,0,0,2,0,0,56,224
101479,"San Diego County, CA, USA","California, USA","United States","32.76991, -117.2501","Land (beach, shoreline and inland)",2019-12-09,"Great eco services",1,0,1,5.03,0.6819,0,20,11,0,1,9,0,0,3,1,3,1,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,21,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,17,99
101480,"San Diego County, CA, USA","California, USA","United States","32.76189, -117.25033","Land (beach, shoreline and inland)",2019-12-10,"Great eco services",1,0,1,6.75,0.0139,0,19,0,0,0,10,0,1,6,1,1,1,3,4,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,1,13,0,0,0,0,1,0,0,39,123
101481,"San Diego County, CA, USA","California, USA","United States","32.75998, -117.2511","Land (beach, shoreline and inland)",2019-12-08,"Great eco services",1,0,1,21.79,0.2132,0,81,16,5,0,21,0,6,8,4,5,6,4,2,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,34,0,2,0,0,0,0,0,12,26,0,0,0,0,2,0,0,85,336
101482,"San Diego County, CA, USA","California, USA","United States","32.76827, -117.24949","Land (beach, shoreline and inland)",2019-12-11,"Great eco services",1,0,1,17.77,0.5429,0,239,26,15,2,28,0,7,23,4,1,1,1,2,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,52,0,0,0,0,0,0,0,0,62,0,0,0,0,15,0,0,56,546
101483,"San Diego County, CA, USA","California, USA","United States","32.75998, -117.2511","Land (beach, shoreline and inland)",2019-12-08,"Great eco services",1,0,1,21.8,0.2132,0,81,16,5,0,21,0,6,8,4,5,6,4,2,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,34,0,2,0,0,0,0,0,12,26,0,0,0,0,2,0,0,86,337
101490,"San Diego County, CA, USA","California, USA","United States","32.76019, -117.25113","Land (beach, shoreline and inland)",2019-12-14,"Great eco services",1,0,1,8.54,0.1748,0,16,6,1,1,1,0,3,7,0,2,6,2,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,4,12,0,0,0,0,3,0,0,11,89
101491,"San Diego County, CA, USA","California, USA","United States","32.76019, -117.25113","Land (beach, shoreline and inland)",2019-12-14,"Great eco services",1,0,1,8.54,0.1748,0,16,6,1,1,1,0,3,7,0,2,6,2,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,4,12,0,0,0,0,3,0,0,11,89
101492,"San Diego County, CA, USA","California, USA","United States","32.76019, -117.25113","Land (beach, shoreline and inland)",2019-12-14,"Great eco services",1,0,1,8.54,0.1748,0,16,6,1,1,1,0,3,7,0,2,6,2,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,4,12,0,0,0,0,3,0,0,11,89
101500,"Los Angeles County, CA, USA","California, USA","United States","33.83578, -118.39031","Land (beach, shoreline and inland)",2019-12-14,"Redondo Beach Cleanup Teaml",1,0,1,6.01,0.3039,0,29,3,0,0,17,0,5,12,4,1,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,0,3,0,0,274,361
101501,"Los Angeles County, CA, USA","California, USA","United States","33.83578, -118.39031","Land (beach, shoreline and inland)",2019-12-14,"Redondo Beach Cleanup Teaml",1,0,1,6.01,0.3039,0,29,3,0,0,17,0,5,12,4,1,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,0,3,0,0,274,361
101503,"San Diego County, CA, USA","California, USA","United States","32.75998, -117.2511","Land (beach, shoreline and inland)",2019-12-08,"Great eco services",1,0,1,21.78,0.2132,0,81,16,5,0,21,0,6,8,4,5,6,4,2,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,34,0,2,0,0,0,0,0,12,26,0,0,0,0,2,0,0,84,335
101514,"Humboldt County, CA, USA","California, USA","United States","40.92975, -124.13347","Land (beach, shoreline and inland)",2019-12-14,"NECBeach - NPA Climate/Ocean Protection Club",7,0,7,50,0.2211,0,1,2,2,0,5,0,1,0,0,2,0,3,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,35,0,0,0,0,1,0,0,14,77
101528,"Humboldt County, CA, USA","California, USA","United States","40.86553, -124.08943","Land (beach, shoreline and inland)",2019-11-26,,1,0,1,0.1,0.0197,0,4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
101533,"San Diego County, CA, USA","California, USA","United States","32.86355, -117.25368","Land (beach, shoreline and inland)",2019-12-09,#TeamPineapplePrincess,1,0,1,0.71,0.4256,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,11
101534,"Los Angeles County, CA, USA","California, USA","United States","33.83582, -118.3904","Land (beach, shoreline and inland)",2019-12-14,"Redondo Beach Cleanup Team",1,0,1,5.89,0.5466,0,56,4,3,0,33,0,3,24,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,0,0,0,0,2,0,0,55,224
101584,"Los Angeles County, CA, USA","California, USA","United States","34.03932, -118.55053","Land (beach, shoreline and inland)",2019-12-15,,2,0,2,8.05,0.0099,0,53,12,5,4,14,0,9,10,3,9,7,2,8,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,8,185
101589,"Los Angeles County, CA, USA","California, USA","United States","34.03932, -118.55053","Land (beach, shoreline and inland)",2019-12-15,,2,0,2,8.05,0.0099,0,53,12,5,4,14,0,9,10,3,9,7,2,8,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,8,185
101593,"Santa Cruz County, CA, USA","California, USA","United States","36.93015, -121.86137","Land (beach, shoreline and inland)",2019-12-15,,1,0,1,1.51,1.1193,0,2,5,2,1,7,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30
101598,"Santa Cruz County, CA, USA","California, USA","United States","36.93015, -121.86137","Land (beach, shoreline and inland)",2019-12-15,,3,0,3,5.51,1.1193,0,5,11,4,1,7,0,0,4,1,3,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,23,69
101599,"Alameda County, CA, USA","California, USA","United States","37.89185, -122.28234","Land (beach, shoreline and inland)",2019-12-15,,2,0,2,9.12,0.0035,0,3,13,5,0,10,0,3,12,8,6,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,21,0,0,0,0,6,0,0,14,130
101600,"Santa Cruz County, CA, USA","California, USA","United States","36.93015, -121.86137","Land (beach, shoreline and inland)",2019-12-15,,1,0,1,1.51,1.1193,0,2,5,2,1,7,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30
101601,"Santa Cruz County, CA, USA","California, USA","United States","36.93015, -121.86137","Land (beach, shoreline and inland)",2019-12-15,,3,0,3,3.57,1.1193,0,5,11,4,1,7,0,0,4,1,3,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,23,69
101602,"Alameda County, CA, USA","California, USA","United States","37.89185, -122.28234","Land (beach, shoreline and inland)",2019-12-15,,2,0,2,9.12,0.0035,0,3,13,5,0,10,0,3,12,8,6,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,21,0,0,0,0,6,0,0,14,130
101606,"San Diego County, CA, USA","California, USA","United States","32.86355, -117.25368","Land (beach, shoreline and inland)",2019-12-09,#TeamPineapplePrincess,1,0,1,0.71,0.4256,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,11
101607,"Alameda County, CA, USA","California, USA","United States","37.89185, -122.28234","Land (beach, shoreline and inland)",2019-12-15,,2,0,2,9.12,0.0035,0,3,13,5,0,10,0,3,12,8,6,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,21,0,0,0,0,6,0,0,14,130
101611,"San Diego County, CA, USA","California, USA","United States","32.91427, -117.25849","Land (beach, shoreline and inland)",2019-12-15,#TeamPineapplePrincess,1,0,1,0.61,3.0079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,41,46
101641,"Mendocino County, CA, USA","California, USA","United States","39.429359675776, -123.80960974376","Land (beach, shoreline and inland)",2019-12-14,"First Saturday Noyo Beach cleanup conducted by the Noyo Center for Marine Science in Fort Bragg, Ca",3,0,3,48,0.5,0,64,15,1,1,4,4,2,0,1,4,1,0,0,4,4,0,2,0,0,0,3,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,0,5,161
101642,"San Joaquin County, CA, USA","California, USA","United States","37.960949154267, -121.33315803185","Land (beach, shoreline and inland)",2019-09-21,"San Joaquin County Department of Public Works",53,2,55,3000,2,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101643,"San Mateo County, CA, USA","California, USA","United States","37.519157135, -122.26757429772","Land (beach, shoreline and inland)",2019-09-21,"City of Belmont",68,13,81,124,1,22,1790,806,156,39,310,164,155,173,121,336,153,239,188,205,80,182,123,20,0,6,0,5,0,17,88,25,13,93,0,0,46,37,195,50,10,1,0,0,3,7,0,3,0,154,925,771,7689
101644,"San Mateo County, CA, USA","California, USA","United States","37.272446581978, -122.41043317194","Land (beach, shoreline and inland)",2019-09-21,,2,1,3,1,0.25,0,0,4,0,0,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,16
101645,"San Joaquin County, CA, USA","California, USA","United States","37.953178754148, -121.29799633595","Land (beach, shoreline and inland)",2019-09-21,"San Joaquin County Department of Public Works",5,0,5,75,0.25,0,133,106,7,7,51,27,24,27,12,9,9,9,16,21,76,27,25,6,0,0,1,0,0,1,21,7,2,1,0,0,1,0,1,15,16,0,0,0,1,3,0,4,0,6,0,0,672
101646,"San Mateo County, CA, USA","California, USA","United States","37.272446581978, -122.41043317194","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,2,0.25,0,6,31,0,0,1,1,0,0,0,1,0,0,0,1,0,10,1,1,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,4,81
101647,"San Joaquin County, CA, USA","California, USA","United States","37.984812048037, -121.30945029126","Land (beach, shoreline and inland)",2019-09-21,"San Joaquin County Department of Public Works",24,6,30,962,2,73,205,466,107,47,127,23,139,93,66,96,50,42,86,134,19,81,100,26,0,3,14,0,0,2,47,20,0,40,0,2,2,2,11,16,3,2,0,0,2,4,3,5,0,70,258,358,2771
101648,"San Mateo County, CA, USA","California, USA","United States","37.272446581978, -122.41043317194","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,3,0.25,0,9,6,0,0,0,1,1,1,0,0,1,2,2,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33
101650,"San Mateo County, CA, USA","California, USA","United States","37.270841490398, -122.4110769021","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,3,0.25,0,1,6,0,0,1,2,0,0,0,0,3,1,0,6,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27
101651,"San Mateo County, CA, USA","California, USA","United States","37.270841490398, -122.4110769021","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,3,0.25,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,18
101652,"San Mateo County, CA, USA","California, USA","United States","37.270841490398, -122.4110769021","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,2,0.25,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
101653,"San Mateo County, CA, USA","California, USA","United States","37.270841490398, -122.4110769021","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,2,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,2,3,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
101654,"San Mateo County, CA, USA","California, USA","United States","37.270841490398, -122.4110769021","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,3,0.25,0,10,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,28
101655,"Los Angeles County, CA, USA","California, USA","United States","33.87154, -118.40494","Land (beach, shoreline and inland)",2019-12-16,,1,0,1,8.81,0.5669,0,19,28,3,0,67,0,9,43,1,0,0,1,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,3,12,0,0,0,0,9,0,0,308,530
101657,"Los Angeles County, CA, USA","California, USA","United States","33.87154, -118.40494","Land (beach, shoreline and inland)",2019-12-16,,1,0,1,8.81,0.5669,0,19,28,3,0,67,0,9,43,1,0,0,1,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,3,12,0,0,0,0,9,0,0,308,530
101658,"San Mateo County, CA, USA","California, USA","United States","37.270841490398, -122.4110769021","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,3,0.25,0,0,0,0,0,0,0,0,0,0,2,1,2,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15
101660,"Los Angeles County, CA, USA","California, USA","United States","33.87154, -118.40494","Land (beach, shoreline and inland)",2019-12-16,,1,0,1,8.81,0.5669,0,19,28,3,0,67,0,9,43,1,0,0,1,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,3,12,0,0,0,0,9,0,0,308,530
101661,"San Mateo County, CA, USA","California, USA","United States","37.270841490398, -122.4110769021","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,1,0.25,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,10
101662,"San Mateo County, CA, USA","California, USA","United States","37.270841490398, -122.4110769021","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,2,0.25,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9
101663,"San Mateo County, CA, USA","California, USA","United States","37.270841490398, -122.4110769021","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,1,0.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
101664,"San Mateo County, CA, USA","California, USA","United States","37.270841490398, -122.4110769021","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,2,0.25,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,21
101665,"San Mateo County, CA, USA","California, USA","United States","37.270841490398, -122.4110769021","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,1,0.25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12
101666,"San Mateo County, CA, USA","California, USA","United States","37.270841490398, -122.4110769021","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,5,0.25,1,4,33,0,0,3,4,2,0,1,2,0,0,1,3,1,1,0,11,0,0,1,1,0,0,10,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,2,16,117
101674,"San Mateo County, CA, USA","California, USA","United States","37.271729417629, -122.41081941003","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,3,0.5,0,2,27,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,47
101675,"San Mateo County, CA, USA","California, USA","United States","37.271729417629, -122.41081941003","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,1,0.25,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
101676,"San Mateo County, CA, USA","California, USA","United States","37.271729417629, -122.41081941003","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,1,0.25,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14
101677,"San Mateo County, CA, USA","California, USA","United States","37.271729417629, -122.41081941003","Land (beach, shoreline and inland)",2019-09-21,,1,0,1,2,0.25,0,0,6,0,0,8,0,0,2,1,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,50,81
